segment_id,source_run,flight_name,icao24,split
step1_raw_20240312_20240313/20240312_406f73_181053_182352,step1_raw_20240312_20240313,20240312_406f73_181053_182352,406f73,train
step1_raw_20240312_20240313/20240312_40742e_182321_184823,step1_raw_20240312_20240313,20240312_40742e_182321_184823,40742e,train
step1_raw_20240312_20240313/20240312_4074e2_173836_182231,step1_raw_20240312_20240313,20240312_4074e2_173836_182231,4074e2,train
step1_raw_20240312_20240313/20240312_407798_153759_162610,step1_raw_20240312_20240313,20240312_407798_153759_162610,407798,train
step1_raw_20240312_20240313/20240312_407898_180806_190630,step1_raw_20240312_20240313,20240312_407898_180806_190630,407898,train
step1_raw_20240312_20240313/20240312_4078b8_164155_175504,step1_raw_20240312_20240313,20240312_4078b8_164155_175504,4078b8,train
step1_raw_20240312_20240313/20240312_40797c_211054_213219,step1_raw_20240312_20240313,20240312_40797c_211054_213219,40797c,train
step1_raw_20240312_20240313/20240312_484fff_204209_205601,step1_raw_20240312_20240313,20240312_484fff_204209_205601,484fff,test
step1_raw_20240312_20240313/20240312_4851af_210055_211447,step1_raw_20240312_20240313,20240312_4851af_210055_211447,4851af,val
step1_raw_20240312_20240313/20240312_486071_211246_212638,step1_raw_20240312_20240313,20240312_486071_211246_212638,486071,train
step1_raw_20240312_20240313/20240312_4b187f_172603_191038,step1_raw_20240312_20240313,20240312_4b187f_172603_191038,4b187f,train
step1_raw_20240312_20240313/20240312_4b1883_175804_185332,step1_raw_20240312_20240313,20240312_4b1883_175804_185332,4b1883,train
step1_raw_20240312_20240313/20240312_4b18fc_175821_183218,step1_raw_20240312_20240313,20240312_4b18fc_175821_183218,4b18fc,train
step1_raw_20240312_20240313/20240312_4d2139_172759_181530,step1_raw_20240312_20240313,20240312_4d2139_172759_181530,4d2139,train
step1_raw_20240312_20240313/20240312_706058_154723_171921,step1_raw_20240312_20240313,20240312_706058_154723_171921,706058,test
step1_raw_20240312_20240313/20240312_7103d6_155901_162237,step1_raw_20240312_20240313,20240312_7103d6_155901_162237,7103d6,test
step1_raw_20240312_20240313/20240312_76cce3_205226_210304,step1_raw_20240312_20240313,20240312_76cce3_205226_210304,76cce3,test
step1_raw_20240312_20240313/20240312_a759f1_180411_183155,step1_raw_20240312_20240313,20240312_a759f1_180411_183155,a759f1,val
step1_raw_20240312_20240313/20240312_a75da8_162049_165657,step1_raw_20240312_20240313,20240312_a75da8_162049_165657,a75da8,train
step1_raw_20240312_20240313/20240312_a901c8_190625_194801,step1_raw_20240312_20240313,20240312_a901c8_190625_194801,a901c8,train
step1_raw_20240312_20240313/20240312_a9961b_192001_193353,step1_raw_20240312_20240313,20240312_a9961b_192001_193353,a9961b,train
step1_raw_20240312_20240313/20240312_aa2184_170310_173128,step1_raw_20240312_20240313,20240312_aa2184_170310_173128,aa2184,test
step1_raw_20240312_20240313/20240312_aa4440_173719_180958,step1_raw_20240312_20240313,20240312_aa4440_173719_180958,aa4440,train
step1_raw_20240312_20240313/20240312_aa4548_190013_192758,step1_raw_20240312_20240313,20240312_aa4548_190013_192758,aa4548,train
step1_raw_20240312_20240313/20240312_abf66c_180253_184429,step1_raw_20240312_20240313,20240312_abf66c_180253_184429,abf66c,train
step1_raw_20240312_20240313/20240313_02013f_184456_195638,step1_raw_20240312_20240313,20240313_02013f_184456_195638,02013f,train
step1_raw_20240312_20240313/20240313_346114_185141_194500,step1_raw_20240312_20240313,20240313_346114_185141_194500,346114,train
step1_raw_20240312_20240313/20240313_347245_175205_192700,step1_raw_20240312_20240313,20240313_347245_175205_192700,347245,val
step1_raw_20240312_20240313/20240313_394a14_174532_181649,step1_raw_20240312_20240313,20240313_394a14_174532_181649,394a14,train
step1_raw_20240312_20240313/20240313_39c429_185937_194113,step1_raw_20240312_20240313,20240313_39c429_185937_194113,39c429,train
step1_raw_20240312_20240313/20240313_39d2a2_154608_161353,step1_raw_20240312_20240313,20240313_39d2a2_154608_161353,39d2a2,val
step1_raw_20240312_20240313/20240313_3c4a04_173433_183001,step1_raw_20240312_20240313,20240313_3c4a04_173433_183001,3c4a04,train
step1_raw_20240312_20240313/20240313_3c6709_160725_172641,step1_raw_20240312_20240313,20240313_3c6709_160725_172641,3c6709,train
step1_raw_20240312_20240313/20240313_4006c2_210146_213752,step1_raw_20240312_20240313,20240313_4006c2_210146_213752,4006c2,train
step1_raw_20240312_20240313/20240313_4006c4_173300_175820,step1_raw_20240312_20240313,20240313_4006c4_173300_175820,4006c4,train
step1_raw_20240312_20240313/20240313_400772_171415_175552,step1_raw_20240312_20240313,20240313_400772_171415_175552,400772,train
step1_raw_20240312_20240313/20240313_4007ed_173656_182824,step1_raw_20240312_20240313,20240313_4007ed_173656_182824,4007ed,train
step1_raw_20240312_20240313/20240313_406a9f_194926_195207,step1_raw_20240312_20240313,20240313_406a9f_194926_195207,406a9f,train
step1_raw_20240312_20240313/20240313_406d4c_174721_184119,step1_raw_20240312_20240313,20240313_406d4c_174721_184119,406d4c,test
step1_raw_20240312_20240313/20240313_4075c2_182944_183023,step1_raw_20240312_20240313,20240313_4075c2_182944_183023,4075c2,test
step1_raw_20240312_20240313/20240313_407799_170251_174428,step1_raw_20240312_20240313,20240313_407799_170251_174428,407799,val
step1_raw_20240312_20240313/20240313_407994_173924_180709,step1_raw_20240312_20240313,20240313_407994_173924_180709,407994,train
step1_raw_20240312_20240313/20240313_407af1_153042_155337,step1_raw_20240312_20240313,20240313_407af1_153042_155337,407af1,test
step1_raw_20240312_20240313/20240313_407af4_162937_171558,step1_raw_20240312_20240313,20240313_407af4_162937_171558,407af4,train
step1_raw_20240312_20240313/20240313_485785_183058_184450,step1_raw_20240312_20240313,20240313_485785_183058_184450,485785,train
step1_raw_20240312_20240313/20240313_4b187d_180552_181700,step1_raw_20240312_20240313,20240313_4b187d_180552_181700,4b187d,val
step1_raw_20240312_20240313/20240313_4b187e_210607_215059,step1_raw_20240312_20240313,20240313_4b187e_210607_215059,4b187e,train
step1_raw_20240312_20240313/20240313_4b187f_154409_164643,step1_raw_20240312_20240313,20240313_4b187f_154409_164643,4b187f,train
step1_raw_20240312_20240313/20240313_4b1884_174423_183951,step1_raw_20240312_20240313,20240313_4b1884_174423_183951,4b1884,val
step1_raw_20240312_20240313/20240313_4ba953_185840_191232,step1_raw_20240312_20240313,20240313_4ba953_185840_191232,4ba953,train
step1_raw_20240312_20240313/20240313_4bb196_200050_202834,step1_raw_20240312_20240313,20240313_4bb196_200050_202834,4bb196,train
step1_raw_20240312_20240313/20240313_7380c1_174733_184959,step1_raw_20240312_20240313,20240313_7380c1_174733_184959,7380c1,val
step1_raw_20240312_20240313/20240313_7380ca_164750_174514,step1_raw_20240312_20240313,20240313_7380ca_164750_174514,7380ca,train
step1_raw_20240312_20240313/20240313_a1cac9_161334_162726,step1_raw_20240312_20240313,20240313_a1cac9_161334_162726,a1cac9,train
step1_raw_20240312_20240313/20240313_a74ecc_165659_180932,step1_raw_20240312_20240313,20240313_a74ecc_165659_180932,a74ecc,train
step1_raw_20240312_20240313/20240313_a9961b_194813_202825,step1_raw_20240312_20240313,20240313_a9961b_194813_202825,a9961b,train
step1_raw_20240312_20240313/20240313_ab6ea5_172528_174711,step1_raw_20240312_20240313,20240313_ab6ea5_172528_174711,ab6ea5,train
step1_raw_20240312_20240313/20240313_ac0196_163727_170944,step1_raw_20240312_20240313,20240313_ac0196_163727_170944,ac0196,test
step1_raw_20240312_20240313/20240313_c08509_173220_175329,step1_raw_20240312_20240313,20240313_c08509_173220_175329,c08509,train
step1_raw_20240611_20240612/20240611_346057_154632_173618,step1_raw_20240611_20240612,20240611_346057_154632_173618,346057,val
step1_raw_20240611_20240612/20240611_396444_152911_161736,step1_raw_20240611_20240612,20240611_396444_152911_161736,396444,train
step1_raw_20240611_20240612/20240611_39cf0c_153224_162753,step1_raw_20240611_20240612,20240611_39cf0c_153224_162753,39cf0c,train
step1_raw_20240611_20240612/20240611_39d2a5_173216_182722,step1_raw_20240611_20240612,20240611_39d2a5_173216_182722,39d2a5,val
step1_raw_20240611_20240612/20240611_39d2a8_120757_125422,step1_raw_20240611_20240612,20240611_39d2a8_120757_125422,39d2a8,train
step1_raw_20240611_20240612/20240611_4005bb_152947_161511,step1_raw_20240611_20240612,20240611_4005bb_152947_161511,4005bb,train
step1_raw_20240611_20240612/20240611_400771_133405_142946,step1_raw_20240611_20240612,20240611_400771_133405_142946,400771,train
step1_raw_20240611_20240612/20240611_4067f6_144902_153759,step1_raw_20240611_20240612,20240611_4067f6_144902_153759,4067f6,train
step1_raw_20240611_20240612/20240611_407512_141148_153852,step1_raw_20240611_20240612,20240611_407512_141148_153852,407512,train
step1_raw_20240611_20240612/20240611_407992_145132_150524,step1_raw_20240611_20240612,20240611_407992_145132_150524,407992,test
step1_raw_20240611_20240612/20240611_407fcd_174207_175641,step1_raw_20240611_20240612,20240611_407fcd_174207_175641,407fcd,val
step1_raw_20240611_20240612/20240611_47b121_121055_131239,step1_raw_20240611_20240612,20240611_47b121_121055_131239,47b121,val
step1_raw_20240611_20240612/20240611_485e2e_162131_170522,step1_raw_20240611_20240612,20240611_485e2e_162131_170522,485e2e,val
step1_raw_20240611_20240612/20240611_4aca66_143934_165108,step1_raw_20240611_20240612,20240611_4aca66_143934_165108,4aca66,val
step1_raw_20240611_20240612/20240611_4b1884_141850_145421,step1_raw_20240611_20240612,20240611_4b1884_141850_145421,4b1884,val
step1_raw_20240611_20240612/20240611_4d24f1_161336_172656,step1_raw_20240611_20240612,20240611_4d24f1_161336_172656,4d24f1,train
step1_raw_20240611_20240612/20240611_780abb_132913_171700,step1_raw_20240611_20240612,20240611_780abb_132913_171700,780abb,val
step1_raw_20240611_20240612/20240611_896455_165115_170507,step1_raw_20240611_20240612,20240611_896455_165115_170507,896455,train
step1_raw_20240611_20240612/20240611_a05626_162035_170918,step1_raw_20240611_20240612,20240611_a05626_162035_170918,a05626,test
step1_raw_20240611_20240612/20240611_a0a545_144812_152107,step1_raw_20240611_20240612,20240611_a0a545_144812_152107,a0a545,train
step1_raw_20240611_20240612/20240611_a11bc6_144852_160031,step1_raw_20240611_20240612,20240611_a11bc6_144852_160031,a11bc6,train
step1_raw_20240611_20240612/20240611_a28dc8_155658_165536,step1_raw_20240611_20240612,20240611_a28dc8_155658_165536,a28dc8,train
step1_raw_20240611_20240612/20240611_a74505_143931_151432,step1_raw_20240611_20240612,20240611_a74505_143931_151432,a74505,train
step1_raw_20240611_20240612/20240611_a9961b_163015_165759,step1_raw_20240611_20240612,20240611_a9961b_163015_165759,a9961b,train
step1_raw_20240611_20240612/20240611_aa92fa_101447_105624,step1_raw_20240611_20240612,20240611_aa92fa_101447_105624,aa92fa,test
step1_raw_20240611_20240612/20240611_aa944a_135649_142433,step1_raw_20240611_20240612,20240611_aa944a_135649_142433,aa944a,train
step1_raw_20240611_20240612/20240611_aabf80_134600_142737,step1_raw_20240611_20240612,20240611_aabf80_134600_142737,aabf80,train
step1_raw_20240611_20240612/20240611_ab7268_142451_144340,step1_raw_20240611_20240612,20240611_ab7268_142451_144340,ab7268,train
step1_raw_20240611_20240612/20240611_abfdd1_130222_134710,step1_raw_20240611_20240612,20240611_abfdd1_130222_134710,abfdd1,train
step1_raw_20240611_20240612/20240612_394a12_142615_153650,step1_raw_20240611_20240612,20240612_394a12_142615_153650,394a12,train
step1_raw_20240611_20240612/20240612_39cf01_164041_173938,step1_raw_20240611_20240612,20240612_39cf01_164041_173938,39cf01,test
step1_raw_20240611_20240612/20240612_3c4b32_144851_153027,step1_raw_20240611_20240612,20240612_3c4b32_144851_153027,3c4b32,test
step1_raw_20240611_20240612/20240612_4005bb_152309_162025,step1_raw_20240611_20240612,20240612_4005bb_152309_162025,4005bb,train
step1_raw_20240611_20240612/20240612_4006c3_151305_160047,step1_raw_20240611_20240612,20240612_4006c3_151305_160047,4006c3,train
step1_raw_20240611_20240612/20240612_406b13_152204_161732,step1_raw_20240611_20240612,20240612_406b13_152204_161732,406b13,train
step1_raw_20240611_20240612/20240612_407af3_173906_180651,step1_raw_20240611_20240612,20240612_407af3_173906_180651,407af3,val
step1_raw_20240611_20240612/20240612_407cd1_155229_170346,step1_raw_20240611_20240612,20240612_407cd1_155229_170346,407cd1,val
step1_raw_20240611_20240612/20240612_706059_155149_164938,step1_raw_20240611_20240612,20240612_706059_155149_164938,706059,train
step1_raw_20240611_20240612/20240612_710112_104433_123123,step1_raw_20240611_20240612,20240612_710112_104433_123123,710112,test
step1_raw_20240611_20240612/20240612_89618a_100934_114109,step1_raw_20240611_20240612,20240612_89618a_100934_114109,89618a,train
step1_raw_20240611_20240612/20240612_89644f_161423_163912,step1_raw_20240611_20240612,20240612_89644f_161423_163912,89644f,train
step1_raw_20240611_20240612/20240612_8964bc_145752_165159,step1_raw_20240611_20240612,20240612_8964bc_145752_165159,8964bc,train
step1_raw_20240611_20240612/20240612_a05648_160617_164826,step1_raw_20240611_20240612,20240612_a05648_160617_164826,a05648,train
step1_raw_20240611_20240612/20240612_a11bc6_142850_150921,step1_raw_20240611_20240612,20240612_a11bc6_142850_150921,a11bc6,train
step1_raw_20240611_20240612/20240612_a1f90e_121122_123906,step1_raw_20240611_20240612,20240612_a1f90e_121122_123906,a1f90e,train
step1_raw_20240611_20240612/20240612_aab202_151158_162451,step1_raw_20240611_20240612,20240612_aab202_151158_162451,aab202,train
step1_raw_20240611_20240612/20240612_ab5c12_170418_173202,step1_raw_20240611_20240612,20240612_ab5c12_170418_173202,ab5c12,test
step1_raw_20240611_20240612/20240612_aba1c9_114715_121500,step1_raw_20240611_20240612,20240612_aba1c9_114715_121500,aba1c9,train
step1_raw_20240611_20240612/20240612_ae29fd_145432_154845,step1_raw_20240611_20240612,20240612_ae29fd_145432_154845,ae29fd,test
step1_raw_20240611_20240612/20240612_c023c5_155146_170509,step1_raw_20240611_20240612,20240612_c023c5_155146_170509,c023c5,train
step1_raw_2025-03-01_to_2025-04-01/20250301_3c4b2a_173209_195634,step1_raw_2025-03-01_to_2025-04-01,20250301_3c4b2a_173209_195634,3c4b2a,train
step1_raw_2025-03-01_to_2025-04-01/20250301_4ba959_190800_215049,step1_raw_2025-03-01_to_2025-04-01,20250301_4ba959_190800_215049,4ba959,test
step1_raw_2025-03-01_to_2025-04-01/20250302_0201a4_194551_215039,step1_raw_2025-03-01_to_2025-04-01,20250302_0201a4_194551_215039,0201a4,val
step1_raw_2025-03-01_to_2025-04-01/20250302_89640a_163509_184511,step1_raw_2025-03-01_to_2025-04-01,20250302_89640a_163509_184511,89640a,train
step1_raw_2025-03-01_to_2025-04-01/20250304_4ba953_191906_215613,step1_raw_2025-03-01_to_2025-04-01,20250304_4ba953_191906_215613,4ba953,train
step1_raw_2025-03-01_to_2025-04-01/20250304_4bb144_192206_215822,step1_raw_2025-03-01_to_2025-04-01,20250304_4bb144_192206_215822,4bb144,test
step1_raw_2025-03-01_to_2025-04-01/20250304_a92d6d_201021_222220,step1_raw_2025-03-01_to_2025-04-01,20250304_a92d6d_201021_222220,a92d6d,train
step1_raw_2025-03-01_to_2025-04-01/20250310_400685_181456_204133,step1_raw_2025-03-01_to_2025-04-01,20250310_400685_181456_204133,400685,train
step1_raw_2025-03-01_to_2025-04-01/20250310_461f08_191353_213810,step1_raw_2025-03-01_to_2025-04-01,20250310_461f08_191353_213810,461f08,val
step1_raw_2025-03-01_to_2025-04-01/20250310_4ca87d_191327_212126,step1_raw_2025-03-01_to_2025-04-01,20250310_4ca87d_191327_212126,4ca87d,train
step1_raw_2025-03-01_to_2025-04-01/20250311_345251_180945_201353,step1_raw_2025-03-01_to_2025-04-01,20250311_345251_180945_201353,345251,test
step1_raw_2025-03-01_to_2025-04-01/20250311_406f77_165610_190058,step1_raw_2025-03-01_to_2025-04-01,20250311_406f77_165610_190058,406f77,train
step1_raw_2025-03-01_to_2025-04-01/20250311_4ba95a_190328_211328,step1_raw_2025-03-01_to_2025-04-01,20250311_4ba95a_190328_211328,4ba95a,train
step1_raw_2025-03-01_to_2025-04-01/20250311_4bb143_190234_210901,step1_raw_2025-03-01_to_2025-04-01,20250311_4bb143_190234_210901,4bb143,val
step1_raw_2025-03-01_to_2025-04-01/20250311_a290f3_151024_172322,step1_raw_2025-03-01_to_2025-04-01,20250311_a290f3_151024_172322,a290f3,train
step1_raw_2025-03-01_to_2025-04-01/20250312_4006c1_161053_182935,step1_raw_2025-03-01_to_2025-04-01,20250312_4006c1_161053_182935,4006c1,val
step1_raw_2025-03-01_to_2025-04-01/20250312_491267_153513_174328,step1_raw_2025-03-01_to_2025-04-01,20250312_491267_153513_174328,491267,train
step1_raw_2025-03-01_to_2025-04-01/20250312_aac337_152601_173141,step1_raw_2025-03-01_to_2025-04-01,20250312_aac337_152601_173141,aac337,train
step1_raw_2025-03-01_to_2025-04-01/20250313_0201a3_192505_212953,step1_raw_2025-03-01_to_2025-04-01,20250313_0201a3_192505_212953,0201a3,train
step1_raw_2025-03-01_to_2025-04-01/20250313_400685_194805_221302,step1_raw_2025-03-01_to_2025-04-01,20250313_400685_194805_221302,400685,train
step1_raw_2025-03-01_to_2025-04-01/20250313_400775_162713_184556,step1_raw_2025-03-01_to_2025-04-01,20250313_400775_162713_184556,400775,train
step1_raw_2025-03-01_to_2025-04-01/20250313_4b187b_205457_231116,step1_raw_2025-03-01_to_2025-04-01,20250313_4b187b_205457_231116,4b187b,train
step1_raw_2025-03-01_to_2025-04-01/20250313_4b1887_151458_174410,step1_raw_2025-03-01_to_2025-04-01,20250313_4b1887_151458_174410,4b1887,train
step1_raw_2025-03-01_to_2025-04-01/20250313_4bb148_191316_214426,step1_raw_2025-03-01_to_2025-04-01,20250313_4bb148_191316_214426,4bb148,train
step1_raw_2025-03-01_to_2025-04-01/20250313_aa2184_162016_182107,step1_raw_2025-03-01_to_2025-04-01,20250313_aa2184_162016_182107,aa2184,test
step1_raw_2025-03-01_to_2025-04-01/20250313_aa9801_163152_183430,step1_raw_2025-03-01_to_2025-04-01,20250313_aa9801_163152_183430,aa9801,train
step1_raw_2025-03-01_to_2025-04-01/20250313_aabf80_141319_163849,step1_raw_2025-03-01_to_2025-04-01,20250313_aabf80_141319_163849,aabf80,train
step1_raw_2025-03-01_to_2025-04-01/20250313_add295_173200_193604,step1_raw_2025-03-01_to_2025-04-01,20250313_add295_173200_193604,add295,val
step1_raw_2025-03-01_to_2025-04-01/20250313_c01759_160647_183311,step1_raw_2025-03-01_to_2025-04-01,20250313_c01759_160647_183311,c01759,test
step1_raw_2025-03-01_to_2025-04-01/20250313_c05aac_201820_222323,step1_raw_2025-03-01_to_2025-04-01,20250313_c05aac_201820_222323,c05aac,train
step1_raw_2025-03-01_to_2025-04-01/20250314_3c4594_205633_225720,step1_raw_2025-03-01_to_2025-04-01,20250314_3c4594_205633_225720,3c4594,test
step1_raw_2025-03-01_to_2025-04-01/20250314_3c656b_205330_230058,step1_raw_2025-03-01_to_2025-04-01,20250314_3c656b_205330_230058,3c656b,train
step1_raw_2025-03-01_to_2025-04-01/20250314_4005bc_184516_214029,step1_raw_2025-03-01_to_2025-04-01,20250314_4005bc_184516_214029,4005bc,val
step1_raw_2025-03-01_to_2025-04-01/20250314_4b1880_173522_195110,step1_raw_2025-03-01_to_2025-04-01,20250314_4b1880_173522_195110,4b1880,train
step1_raw_2025-03-01_to_2025-04-01/20250314_4b1902_162256_192631,step1_raw_2025-03-01_to_2025-04-01,20250314_4b1902_162256_192631,4b1902,train
step1_raw_2025-03-01_to_2025-04-01/20250314_4ba955_192021_213213,step1_raw_2025-03-01_to_2025-04-01,20250314_4ba955_192021_213213,4ba955,train
step1_raw_2025-03-01_to_2025-04-01/20250314_c023bd_160744_184023,step1_raw_2025-03-01_to_2025-04-01,20250314_c023bd_160744_184023,c023bd,train
step1_raw_2025-03-01_to_2025-04-01/20250315_461f06_150242_170631,step1_raw_2025-03-01_to_2025-04-01,20250315_461f06_150242_170631,461f06,val
step1_raw_2025-03-01_to_2025-04-01/20250315_4ca87d_184353_205530,step1_raw_2025-03-01_to_2025-04-01,20250315_4ca87d_184353_205530,4ca87d,train
step1_raw_2025-03-01_to_2025-04-01/20250315_4d20fe_193650_222447,step1_raw_2025-03-01_to_2025-04-01,20250315_4d20fe_193650_222447,4d20fe,val
step1_raw_2025-03-01_to_2025-04-01/20250316_3c6562_150037_180154,step1_raw_2025-03-01_to_2025-04-01,20250316_3c6562_150037_180154,3c6562,train
step1_raw_2025-03-01_to_2025-04-01/20250316_4005c0_180951_213025,step1_raw_2025-03-01_to_2025-04-01,20250316_4005c0_180951_213025,4005c0,train
step1_raw_2025-03-01_to_2025-04-01/20250318_3c4b21_172049_194802,step1_raw_2025-03-01_to_2025-04-01,20250318_3c4b21_172049_194802,3c4b21,train
step1_raw_2025-03-01_to_2025-04-01/20250318_4b187e_164108_185810,step1_raw_2025-03-01_to_2025-04-01,20250318_4b187e_164108_185810,4b187e,train
step1_raw_2025-03-01_to_2025-04-01/20250318_4b1902_154243_180821,step1_raw_2025-03-01_to_2025-04-01,20250318_4b1902_154243_180821,4b1902,train
step1_raw_2025-03-01_to_2025-04-01/20250319_4005c0_152300_180926,step1_raw_2025-03-01_to_2025-04-01,20250319_4005c0_152300_180926,4005c0,train
step1_raw_2025-03-01_to_2025-04-01/20250319_4006c0_201607_224136,step1_raw_2025-03-01_to_2025-04-01,20250319_4006c0_201607_224136,4006c0,train
step1_raw_2025-03-01_to_2025-04-01/20250319_4007fa_194610_220711,step1_raw_2025-03-01_to_2025-04-01,20250319_4007fa_194610_220711,4007fa,train
step1_raw_2025-03-01_to_2025-04-01/20250319_4bb142_194506_220812,step1_raw_2025-03-01_to_2025-04-01,20250319_4bb142_194506_220812,4bb142,val
step1_raw_2025-03-01_to_2025-04-01/20250319_4d210b_180712_205600,step1_raw_2025-03-01_to_2025-04-01,20250319_4d210b_180712_205600,4d210b,train
step1_raw_2025-03-01_to_2025-04-01/20250319_5084a6_182338_203034,step1_raw_2025-03-01_to_2025-04-01,20250319_5084a6_182338_203034,5084a6,train
step1_raw_2025-03-01_to_2025-04-01/20250319_896409_163431_185238,step1_raw_2025-03-01_to_2025-04-01,20250319_896409_163431_185238,896409,train
step1_raw_2025-03-01_to_2025-04-01/20250319_aa92fb_201512_224338,step1_raw_2025-03-01_to_2025-04-01,20250319_aa92fb_201512_224338,aa92fb,train
step1_raw_2025-03-01_to_2025-04-01/20250319_aac337_170955_191539,step1_raw_2025-03-01_to_2025-04-01,20250319_aac337_170955_191539,aac337,train
step1_raw_2025-03-01_to_2025-04-01/20250320_4005be_180554_200654,step1_raw_2025-03-01_to_2025-04-01,20250320_4005be_180554_200654,4005be,train
step1_raw_2025-03-01_to_2025-04-01/20250320_4b1887_142205_162546,step1_raw_2025-03-01_to_2025-04-01,20250320_4b1887_142205_162546,4b1887,train
step1_raw_2025-03-01_to_2025-04-01/20250320_4b1901_160153_191406,step1_raw_2025-03-01_to_2025-04-01,20250320_4b1901_160153_191406,4b1901,train
step1_raw_2025-03-01_to_2025-04-01/20250320_4bb143_191740_214522,step1_raw_2025-03-01_to_2025-04-01,20250320_4bb143_191740_214522,4bb143,val
step1_raw_2025-03-01_to_2025-04-01/20250320_4d2131_164617_193008,step1_raw_2025-03-01_to_2025-04-01,20250320_4d2131_164617_193008,4d2131,test
step1_raw_2025-03-01_to_2025-04-01/20250320_a880ff_160450_182851,step1_raw_2025-03-01_to_2025-04-01,20250320_a880ff_160450_182851,a880ff,train
step1_raw_2025-03-01_to_2025-04-01/20250320_aaa364_143340_163345,step1_raw_2025-03-01_to_2025-04-01,20250320_aaa364_143340_163345,aaa364,train
step1_raw_2025-03-01_to_2025-04-01/20250321_400775_153152_175035,step1_raw_2025-03-01_to_2025-04-01,20250321_400775_153152_175035,400775,train
step1_raw_2025-03-01_to_2025-04-01/20250321_4b1901_173727_200243,step1_raw_2025-03-01_to_2025-04-01,20250321_4b1901_173727_200243,4b1901,train
step1_raw_2025-03-01_to_2025-04-01/20250321_4bb141_192229_215558,step1_raw_2025-03-01_to_2025-04-01,20250321_4bb141_192229_215558,4bb141,train
step1_raw_2025-03-01_to_2025-04-01/20250321_4bb145_183146_211815,step1_raw_2025-03-01_to_2025-04-01,20250321_4bb145_183146_211815,4bb145,val
step1_raw_2025-03-01_to_2025-04-01/20250321_4d2130_143536_181310,step1_raw_2025-03-01_to_2025-04-01,20250321_4d2130_143536_181310,4d2130,test
step1_raw_2025-03-01_to_2025-04-01/20250321_a6286f_191836_214331,step1_raw_2025-03-01_to_2025-04-01,20250321_a6286f_191836_214331,a6286f,test
step1_raw_2025-03-01_to_2025-04-01/20250321_aa77f0_151623_173818,step1_raw_2025-03-01_to_2025-04-01,20250321_aa77f0_151623_173818,aa77f0,val
step1_raw_2025-03-01_to_2025-04-01/20250321_c023bd_160128_181932,step1_raw_2025-03-01_to_2025-04-01,20250321_c023bd_160128_181932,c023bd,train
step1_raw_2025-03-01_to_2025-04-01/20250322_3c6562_144736_165329,step1_raw_2025-03-01_to_2025-04-01,20250322_3c6562_144736_165329,3c6562,train
step1_raw_2025-03-01_to_2025-04-01/20250322_4005be_145558_170014,step1_raw_2025-03-01_to_2025-04-01,20250322_4005be_145558_170014,4005be,train
step1_raw_2025-03-01_to_2025-04-01/20250322_4005c0_175732_203642,step1_raw_2025-03-01_to_2025-04-01,20250322_4005c0_175732_203642,4005c0,train
step1_raw_2025-03-01_to_2025-04-01/20250322_4006c1_150944_174429,step1_raw_2025-03-01_to_2025-04-01,20250322_4006c1_150944_174429,4006c1,val
step1_raw_2025-03-01_to_2025-04-01/20250322_400775_163728_191424,step1_raw_2025-03-01_to_2025-04-01,20250322_400775_163728_191424,400775,train
step1_raw_2025-03-01_to_2025-04-01/20250322_4007fa_200456_222743,step1_raw_2025-03-01_to_2025-04-01,20250322_4007fa_200456_222743,4007fa,train
step1_raw_2025-03-01_to_2025-04-01/20250322_406890_165234_185813,step1_raw_2025-03-01_to_2025-04-01,20250322_406890_165234_185813,406890,val
step1_raw_2025-03-01_to_2025-04-01/20250322_461f07_192000_214255,step1_raw_2025-03-01_to_2025-04-01,20250322_461f07_192000_214255,461f07,train
step1_raw_2025-03-01_to_2025-04-01/20250322_4ba959_195330_220030,step1_raw_2025-03-01_to_2025-04-01,20250322_4ba959_195330_220030,4ba959,test
step1_raw_2025-03-01_to_2025-04-01/20250322_4bb142_182611_210241,step1_raw_2025-03-01_to_2025-04-01,20250322_4bb142_182611_210241,4bb142,val
step1_raw_2025-03-01_to_2025-04-01/20250322_4ca87d_185143_215539,step1_raw_2025-03-01_to_2025-04-01,20250322_4ca87d_185143_215539,4ca87d,train
step1_raw_2025-03-01_to_2025-04-01/20250322_aac6ee_155440_182830,step1_raw_2025-03-01_to_2025-04-01,20250322_aac6ee_155440_182830,aac6ee,train
step1_raw_2025-03-01_to_2025-04-01/20250322_c01759_161926_184100,step1_raw_2025-03-01_to_2025-04-01,20250322_c01759_161926_184100,c01759,test
step1_raw_2025-03-01_to_2025-04-01/20250323_0201a3_184141_211045,step1_raw_2025-03-01_to_2025-04-01,20250323_0201a3_184141_211045,0201a3,train
step1_raw_2025-03-01_to_2025-04-01/20250323_34530c_183623_204155,step1_raw_2025-03-01_to_2025-04-01,20250323_34530c_183623_204155,34530c,train
step1_raw_2025-03-01_to_2025-04-01/20250323_4d211a_180417_203843,step1_raw_2025-03-01_to_2025-04-01,20250323_4d211a_180417_203843,4d211a,train
step1_raw_2025-03-01_to_2025-04-01/20250324_4005ba_181510_214742,step1_raw_2025-03-01_to_2025-04-01,20250324_4005ba_181510_214742,4005ba,val
step1_raw_2025-03-01_to_2025-04-01/20250324_4005bb_145002_170622,step1_raw_2025-03-01_to_2025-04-01,20250324_4005bb_145002_170622,4005bb,train
